UPRN,R Route,D Route,G Route,F Route,C Route,R Day,R Wk,D Day,D WK,G Day,G Wk,F Day,F Wk,C Day,F Wk
9059091438,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091439,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091440,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091441,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071951,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071952,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071953,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071954,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071956,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071957,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071958,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071959,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071972,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071973,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059071982,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091415,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091416,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091417,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091418,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091419,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091420,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091421,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091422,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091423,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091424,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091425,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091426,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091428,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091429,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091430,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091431,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091432,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059091434,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082165,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082161,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082159,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082155,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082154,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082160,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082156,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082158,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082157,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082153,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082162,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082176,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082169,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082172,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059082178,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084364,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084365,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084366,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084216,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084360,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084361,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084362,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084519,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084754,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084369,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084370,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084371,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084368,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084367,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084753,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059084752,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014815,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057468,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014809,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057469,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014810,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057470,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014811,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057464,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014813,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057465,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014819,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014825,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057467,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014814,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057471,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014812,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057472,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014820,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057473,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014822,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057552,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014823,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057505,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014824,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057506,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014816,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057507,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014817,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057554,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014818,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057556,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014887,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057548,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057549,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057550,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014891,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014861,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014866,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014864,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014882,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014870,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014873,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059020461,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014869,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014871,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014880,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014886,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014892,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014868,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014888,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014867,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014875,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014872,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014876,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059020460,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014890,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014878,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014877,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014889,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014879,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014884,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014883,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059099881,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059099882,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059099883,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059099884,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059099885,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059099886,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059099887,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059099888,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014881,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059014865,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089492,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089493,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089494,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089495,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089496,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089497,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089498,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089499,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089500,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089501,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089502,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089503,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089504,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059089505,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059032792,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059032734,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059012403,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059068470,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059069572,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059064142,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059015300,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059024811,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057660,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059057661,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059013064,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059027552,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059029441,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059055504,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059040653,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059005295,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059033018,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059069259,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059027620,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059018835,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059003730,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059009017,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059024950,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059025304,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059088972,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059088973,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059088974,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059088975,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059088976,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059088977,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059020146,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059020150,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059020147,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059020149,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059075929,REF107,DMR107,G10,F9,C16,W,1,W,2,Th,2,Tu,1,M,2
9059060344,REF107,DMR107,G10,F7,C22,W,1,W,2,Th,2,W,1,W,2
9059024257,REF107,DMR107,G10,F7,C22,W,1,W,2,Th,2,W,1,W,2
9059065147,REF107,DMR107,G10,F7,C22,W,1,W,2,Th,2,W,1,W,2
9059028424,REF107,DMR107,G10,F7,C22,W,1,W,2,Th,2,W,1,W,2
9059075499,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059075502,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059058100,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059058102,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059058123,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059058101,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059075506,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059075504,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059075503,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059075505,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059031660,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059031661,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059031715,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059015718,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059015707,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059077150,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059077149,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059075515,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059077153,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059077152,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059075508,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059075509,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059011295,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059102530,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059059236,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059075500,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059063828,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059064624,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059059662,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059050730,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059046168,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059036574,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059047262,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055755,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059051021,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059051024,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059051022,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059051023,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012896,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012901,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012902,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059038343,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012891,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059071354,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059052570,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059071719,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059043000,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059057921,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059033915,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059053842,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059024675,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059050046,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059025518,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059019957,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059011418,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059007705,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059003504,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059036234,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059047936,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059047937,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059031523,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059021746,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059011415,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059038354,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059014139,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059014140,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059014141,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059014136,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059014137,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059014138,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059040206,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059040207,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059040208,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059040201,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059040202,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059040203,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059040205,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059040209,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059031553,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059001679,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012382,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059023355,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059077154,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059052443,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059021506,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059052954,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059026983,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059063825,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055587,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055756,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055588,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055757,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055589,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055586,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055718,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055759,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055719,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055720,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055761,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055722,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059055717,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059102531,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012832,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012835,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012836,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012828,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012829,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059012830,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059005994,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059005995,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059005996,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059005990,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059005991,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059005993,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059015659,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
9059011192,REF107,DMR107,G7,F8,C22,W,1,W,2,Th,4,Th,1,W,2
